2008-03-16 00:00,0.92623,0.93047,0.92277,0.93017,122
2008-03-17 00:00,0.93177,0.93193,0.91377,0.91487,113
2008-03-18 00:00,0.91417,0.92477,0.91337,0.92143,134
2008-03-19 00:00,0.91973,0.92757,0.91957,0.92357,177
2008-03-20 00:00,0.92523,0.92927,0.91883,0.92047,354
2008-03-21 00:00,0.91993,0.92547,0.91973,0.92217,1284
2008-03-23 00:00,0.92307,0.92437,0.92167,0.92317,222
2008-03-24 00:00,0.92247,0.93037,0.92027,0.92593,686
2008-03-25 00:00,0.92547,0.93363,0.92407,0.93257,413
2008-03-26 00:00,0.93217,0.93777,0.92897,0.93607,524
2008-03-27 00:00,0.93597,0.94067,0.93203,0.93517,515
2008-03-28 00:00,0.93457,0.93957,0.93207,0.93693,392
2008-03-30 00:00,0.93577,0.93697,0.93477,0.93493,170
2008-03-31 00:00,0.93537,0.93957,0.93197,0.93537,577
2008-04-01 00:00,0.93547,0.93553,0.92447,0.92797,605
2008-04-02 00:00,0.92907,0.92987,0.92493,0.92747,660
2008-04-03 00:00,0.92777,0.92863,0.91733,0.91933,627
2008-04-04 00:00,0.91877,0.93087,0.91467,0.92957,645
2008-04-06 00:00,0.92917,0.92997,0.92667,0.92757,184
2008-04-07 00:00,0.92717,0.93857,0.92487,0.93727,889
2008-04-08 00:00,0.93797,0.94537,0.93607,0.94507,642
2008-04-09 00:00,0.94457,0.94737,0.93897,0.94703,577
2008-04-10 00:00,0.94653,0.95127,0.94617,0.94887,681
2008-04-11 00:00,0.94807,0.95177,0.94487,0.94877,483
2008-04-13 00:00,0.95067,0.95137,0.94577,0.94717,119
2008-04-14 00:00,0.94723,0.94733,0.93897,0.94403,493
2008-04-15 00:00,0.94357,0.94737,0.93927,0.94227,629
2008-04-16 00:00,0.94227,0.94317,0.93777,0.93827,615
2008-04-17 00:00,0.93877,0.94797,0.93707,0.94627,600
2008-04-18 00:00,0.94577,0.94657,0.93557,0.93747,506
2008-04-20 00:00,0.93647,0.94017,0.93577,0.93917,114
2008-04-21 00:00,0.93897,0.94927,0.93717,0.94857,611
2008-04-22 00:00,0.94827,0.95347,0.94703,0.95267,632
2008-04-23 00:00,0.95337,0.96727,0.95177,0.96367,508
2008-04-24 00:00,0.96297,0.96497,0.95023,0.95197,623
2008-04-25 00:00,0.95257,0.95463,0.94477,0.94617,472
2008-04-27 00:00,0.94567,0.94663,0.94357,0.94473,151
2008-04-28 00:00,0.94137,0.95453,0.94083,0.94917,804
2008-04-29 00:00,0.94907,0.94977,0.94267,0.94363,648
